pdbid,frame,y_true,y_pred
3dd0-rosetta-0698,-1.0,9.0,7.6940756
3dd0-rosetta-0699,-1.0,9.0,5.0082974
3dd0-rosetta-0702,-1.0,9.0,7.228916
3dd0-rosetta-0703,-1.0,9.0,7.0057206
3dd0-rosetta-0713,-1.0,9.0,6.9096546
3dd0-rosetta-0717,-1.0,9.0,7.63261
3dd0-rosetta-0718,-1.0,9.0,7.2956204
3dd0-rosetta-0733,-1.0,9.0,4.9972663
3dd0-rosetta-0744,-1.0,9.0,4.8979697
3dd0-rosetta-0747,-1.0,9.0,7.2630606
3dd0-rosetta-0758,-1.0,9.0,6.320612
3dd0-rosetta-0795,-1.0,9.0,7.7981577
3dd0-rosetta-0805,-1.0,9.0,7.4080815
3dd0-rosetta-0806,-1.0,9.0,7.6822367
3dd0-rosetta-0813,-1.0,9.0,7.018208
3dd0-rosetta-0818,-1.0,9.0,5.520593
3dd0-rosetta-0819,-1.0,9.0,7.487193
3dd0-rosetta-0829,-1.0,9.0,7.212764
3dd0-rosetta-0844,-1.0,9.0,6.4051213
3dd0-rosetta-0846,-1.0,9.0,7.0047536
3dd0-rosetta-0855,-1.0,9.0,7.7520185
3dd0-rosetta-0859,-1.0,9.0,7.237793
3dd0-rosetta-0899,-1.0,9.0,6.9407725
3dd0-rosetta-0902,-1.0,9.0,7.64672
3dd0-rosetta-0904,-1.0,9.0,7.8298335
3dd0-rosetta-0913,-1.0,9.0,6.7041936
3dd0-rosetta-0926,-1.0,9.0,7.010471
3dd0-rosetta-0937,-1.0,9.0,7.127919
3dd0-rosetta-0945,-1.0,9.0,4.7345896
3dd0-rosetta-0953,-1.0,9.0,8.458383
3dd0-rosetta-0960,-1.0,9.0,7.0949154
3dd0-rosetta-0966,-1.0,9.0,6.755865
3dd0-rosetta-0975,-1.0,9.0,5.1491923
3dd0-rosetta-0984,-1.0,9.0,4.960759
3dd0-rosetta-0990,-1.0,9.0,6.615716
3dx2-boltz,-1.0,6.82,6.637371
3dx2-gnina-0001,-1.0,6.82,5.7996426
3dx2-gnina-0002,-1.0,6.82,5.5853276
3dx2-gnina-0003,-1.0,6.82,5.5403013
3dx2-gnina-0004,-1.0,6.82,3.8060894
3dx2-gnina-0005,-1.0,6.82,6.4866447
3dx2-gnina-0006,-1.0,6.82,5.768079
3dx2-gnina-0007,-1.0,6.82,5.819871
3dx2-gnina-0008,-1.0,6.82,3.5609593
3dx2-gnina-0009,-1.0,6.82,4.184682
3dx2-gnina-0010,-1.0,6.82,5.7490835
3dx2-gnina-0011,-1.0,6.82,6.144153
3dx2-gnina-0012,-1.0,6.82,5.3419447
3dx2-gnina-0013,-1.0,6.82,6.1309276
3dx2-gnina-0014,-1.0,6.82,5.106927
3dx2-gnina-0015,-1.0,6.82,2.3046465
3dx2-gnina-0016,-1.0,6.82,6.8514767
3dx2-gnina-0017,-1.0,6.82,4.971011
3dx2-gnina-0018,-1.0,6.82,4.6991224
3dx2-gnina-0019,-1.0,6.82,6.7082124
3dx2-gnina-0020,-1.0,6.82,6.0154824
3dx2-gnina-0021,-1.0,6.82,5.1051345
3dx2-gnina-0022,-1.0,6.82,6.0312796
3dx2-gnina-0023,-1.0,6.82,5.82408
3dx2-gnina-0024,-1.0,6.82,5.937996
3dx2-gnina-0025,-1.0,6.82,4.5155387
3dx2-gnina-0026,-1.0,6.82,4.1836777
3dx2-gnina-0027,-1.0,6.82,5.5649223
3dx2-gnina-0028,-1.0,6.82,6.4218035
3dx2-gnina-0029,-1.0,6.82,6.0768914
3dx2-gnina-0030,-1.0,6.82,5.3847513
3dx2-gnina-0031,-1.0,6.82,3.93473
3dx2-gnina-0032,-1.0,6.82,5.3559284
3dx2-gnina-0033,-1.0,6.82,3.9732263
3dx2-gnina-0034,-1.0,6.82,6.15919
3dx2-gnina-0035,-1.0,6.82,3.504866
3dx2-gnina-0036,-1.0,6.82,4.8695917
3dx2-gnina-0037,-1.0,6.82,4.756341
3dx2-gnina-0038,-1.0,6.82,6.260277
3dx2-gnina-0039,-1.0,6.82,7.824341
3dx2-gnina-0040,-1.0,6.82,5.606165
3dx2-gnina-0041,-1.0,6.82,5.627612
3dx2-gnina-0042,-1.0,6.82,5.133806
3dx2-gnina-0043,-1.0,6.82,5.020797
3dx2-gnina-0044,-1.0,6.82,3.250806
3dx2-gnina-0045,-1.0,6.82,5.263451
3dx2-gnina-0046,-1.0,6.82,5.6343613
3dx2-gnina-0047,-1.0,6.82,3.7464986
3dx2-gnina-0048,-1.0,6.82,5.110318
3dx2-gnina-0049,-1.0,6.82,5.68219
3dx2-gnina-0050,-1.0,6.82,6.024687
3dx2-gnina-0051,-1.0,6.82,6.7374988
3dx2-gnina-0052,-1.0,6.82,5.702749
3dx2-gnina-0053,-1.0,6.82,4.2005353
3dx2-gnina-0054,-1.0,6.82,6.220993
3dx2-gnina-0055,-1.0,6.82,2.8863142
3dx2-gnina-0056,-1.0,6.82,5.732949
3dx2-gnina-0057,-1.0,6.82,4.192379
3dx2-gnina-0058,-1.0,6.82,4.182406
3dx2-gnina-0059,-1.0,6.82,6.3211417
3dx2-gnina-0060,-1.0,6.82,5.8192205
3dx2-gnina-0061,-1.0,6.82,5.5163493
3dx2-gnina-0062,-1.0,6.82,5.51375
3dx2-gnina-0063,-1.0,6.82,5.1753883
3dx2-gnina-0064,-1.0,6.82,5.216128
3dx2-gnina-0065,-1.0,6.82,6.11365
3dx2-gnina-0066,-1.0,6.82,5.2111506
3dx2-gnina-0067,-1.0,6.82,6.668443
3dx2-gnina-0068,-1.0,6.82,2.5749145
3dx2-gnina-0069,-1.0,6.82,3.6986675
3dx2-gnina-0070,-1.0,6.82,5.9616613
3dx2-gnina-0071,-1.0,6.82,6.1861215
3dx2-gnina-0072,-1.0,6.82,5.294064
3dx2-gnina-0073,-1.0,6.82,5.019489
3dx2-gnina-0074,-1.0,6.82,6.6649947
3dx2-gnina-0075,-1.0,6.82,6.2534223
3dx2-gnina-0076,-1.0,6.82,4.301636
3dx2-gnina-0077,-1.0,6.82,5.8960686
3dx2-gnina-0078,-1.0,6.82,5.1166553
3dx2-gnina-0079,-1.0,6.82,5.5885925
3dx2-gnina-0080,-1.0,6.82,6.163491
3dx2-gnina-0081,-1.0,6.82,5.0994353
3dx2-gnina-0082,-1.0,6.82,5.3135786
3dx2-gnina-0083,-1.0,6.82,5.208646
3dx2-gnina-0084,-1.0,6.82,5.5031166
3dx2-gnina-0085,-1.0,6.82,4.2167654
3dx2-gnina-0086,-1.0,6.82,5.303031
3dx2-gnina-0087,-1.0,6.82,6.3005238
3dx2-gnina-0088,-1.0,6.82,6.571894
3dx2-gnina-0089,-1.0,6.82,4.0087795
3dx2-gnina-0090,-1.0,6.82,4.4257545
3dx2-gnina-0091,-1.0,6.82,5.9330277
3dx2-gnina-0092,-1.0,6.82,2.7241888
3dx2-gnina-0093,-1.0,6.82,6.521756
3dx2-gnina-0094,-1.0,6.82,5.3329697
3dx2-gnina-0095,-1.0,6.82,5.1741877
3dx2-gnina-0096,-1.0,6.82,5.036356
3dx2-gnina-0097,-1.0,6.82,4.430762
3dx2-gnina-0098,-1.0,6.82,5.727013
3dx2-gnina-0099,-1.0,6.82,3.6060128
3dx2-gnina-0100,-1.0,6.82,6.261134
3dx2-rosetta-0012,-1.0,6.82,6.1258383
3dx2-rosetta-0013,-1.0,6.82,5.409542
3dx2-rosetta-0023,-1.0,6.82,5.6686497
3dx2-rosetta-0045,-1.0,6.82,4.0337553
3dx2-rosetta-0056,-1.0,6.82,5.54166
3dx2-rosetta-0059,-1.0,6.82,6.903446
3dx2-rosetta-0067,-1.0,6.82,4.000101
3dx2-rosetta-0071,-1.0,6.82,6.305848
3dx2-rosetta-0113,-1.0,6.82,6.4391117
3dx2-rosetta-0118,-1.0,6.82,6.0620856
3dx2-rosetta-0126,-1.0,6.82,5.8238773
3dx2-rosetta-0138,-1.0,6.82,5.714465
3dx2-rosetta-0155,-1.0,6.82,6.0676765
3dx2-rosetta-0158,-1.0,6.82,4.373026
3dx2-rosetta-0164,-1.0,6.82,6.0633364
3dx2-rosetta-0165,-1.0,6.82,4.7144575
3dx2-rosetta-0167,-1.0,6.82,5.988767
3dx2-rosetta-0171,-1.0,6.82,5.414505
3dx2-rosetta-0174,-1.0,6.82,4.7173777
3dx2-rosetta-0189,-1.0,6.82,6.3589215
3dx2-rosetta-0190,-1.0,6.82,6.407123
3dx2-rosetta-0224,-1.0,6.82,5.311046
3dx2-rosetta-0235,-1.0,6.82,5.831665
3dx2-rosetta-0240,-1.0,6.82,5.924157
3dx2-rosetta-0245,-1.0,6.82,6.888192
3dx2-rosetta-0262,-1.0,6.82,4.3540845
3dx2-rosetta-0316,-1.0,6.82,5.4243293
3dx2-rosetta-0330,-1.0,6.82,5.896165
3dx2-rosetta-0332,-1.0,6.82,4.5968795
3dx2-rosetta-0334,-1.0,6.82,7.106308
3dx2-rosetta-0353,-1.0,6.82,6.05017
3dx2-rosetta-0357,-1.0,6.82,5.7821636
3dx2-rosetta-0379,-1.0,6.82,6.1848583
3dx2-rosetta-0391,-1.0,6.82,6.0700755
3dx2-rosetta-0395,-1.0,6.82,5.793286
3dx2-rosetta-0417,-1.0,6.82,4.8096128
3dx2-rosetta-0419,-1.0,6.82,4.196262
3dx2-rosetta-0420,-1.0,6.82,4.8310566
3dx2-rosetta-0435,-1.0,6.82,6.588081
3dx2-rosetta-0462,-1.0,6.82,5.3795257
3dx2-rosetta-0464,-1.0,6.82,6.1614065
3dx2-rosetta-0483,-1.0,6.82,5.0005026
3dx2-rosetta-0487,-1.0,6.82,6.842857
3dx2-rosetta-0490,-1.0,6.82,6.9309435
3dx2-rosetta-0494,-1.0,6.82,6.387225
3dx2-rosetta-0498,-1.0,6.82,5.3584895
3dx2-rosetta-0507,-1.0,6.82,5.5574737
3dx2-rosetta-0515,-1.0,6.82,6.970647
3dx2-rosetta-0517,-1.0,6.82,6.1522117
3dx2-rosetta-0529,-1.0,6.82,5.931134
3dx2-rosetta-0558,-1.0,6.82,5.816492
3dx2-rosetta-0566,-1.0,6.82,5.508795
3dx2-rosetta-0572,-1.0,6.82,6.610347
3dx2-rosetta-0588,-1.0,6.82,5.4296517
3dx2-rosetta-0628,-1.0,6.82,6.437021
3dx2-rosetta-0644,-1.0,6.82,5.984624
3dx2-rosetta-0648,-1.0,6.82,5.636975
3dx2-rosetta-0656,-1.0,6.82,6.3732915
3dx2-rosetta-0660,-1.0,6.82,6.0941787
3dx2-rosetta-0663,-1.0,6.82,6.1696925
3dx2-rosetta-0665,-1.0,6.82,5.7496676
3dx2-rosetta-0666,-1.0,6.82,6.14382
3dx2-rosetta-0685,-1.0,6.82,6.1793504
3dx2-rosetta-0693,-1.0,6.82,6.134496
3dx2-rosetta-0699,-1.0,6.82,5.5647373
3dx2-rosetta-0709,-1.0,6.82,3.8758438
3dx2-rosetta-0721,-1.0,6.82,5.966951
3dx2-rosetta-0729,-1.0,6.82,5.7164273
3dx2-rosetta-0750,-1.0,6.82,4.1842003
3dx2-rosetta-0754,-1.0,6.82,6.6190104
3dx2-rosetta-0763,-1.0,6.82,6.296469
3dx2-rosetta-0764,-1.0,6.82,6.599267
3dx2-rosetta-0765,-1.0,6.82,7.0198
3dx2-rosetta-0785,-1.0,6.82,3.3285713
3dx2-rosetta-0787,-1.0,6.82,3.512128
3dx2-rosetta-0788,-1.0,6.82,6.0089135
3dx2-rosetta-0797,-1.0,6.82,6.2221503
3dx2-rosetta-0802,-1.0,6.82,4.803304
3dx2-rosetta-0808,-1.0,6.82,6.0646906
3dx2-rosetta-0820,-1.0,6.82,6.2714534
3dx2-rosetta-0821,-1.0,6.82,5.9172773
3dx2-rosetta-0838,-1.0,6.82,5.8099527
3dx2-rosetta-0857,-1.0,6.82,6.0723076
3dx2-rosetta-0876,-1.0,6.82,5.098267
3dx2-rosetta-0884,-1.0,6.82,4.3759985
3dx2-rosetta-0895,-1.0,6.82,6.4117174
3dx2-rosetta-0901,-1.0,6.82,6.323011
3dx2-rosetta-0904,-1.0,6.82,4.886776
3dx2-rosetta-0905,-1.0,6.82,5.2356973
3dx2-rosetta-0915,-1.0,6.82,6.153516
3dx2-rosetta-0923,-1.0,6.82,6.550895
3dx2-rosetta-0933,-1.0,6.82,4.7847176
3dx2-rosetta-0941,-1.0,6.82,5.3191166
3dx2-rosetta-0949,-1.0,6.82,3.3789828
3dx2-rosetta-0974,-1.0,6.82,6.3991647
3dx2-rosetta-0977,-1.0,6.82,5.688428
3dx2-rosetta-0978,-1.0,6.82,6.8317094
3dx2-rosetta-0983,-1.0,6.82,4.173184
3dx2-rosetta-0986,-1.0,6.82,5.651753
3dx2-rosetta-0994,-1.0,6.82,7.108739
3e5a-boltz,-1.0,8.23,7.125538
3e5a-gnina-0001,-1.0,8.23,8.375078
3e5a-gnina-0002,-1.0,8.23,8.440115
3e5a-gnina-0003,-1.0,8.23,7.00195
3e5a-gnina-0004,-1.0,8.23,8.067203
3e5a-gnina-0005,-1.0,8.23,7.3608427
3e5a-gnina-0006,-1.0,8.23,8.076462
3e5a-gnina-0007,-1.0,8.23,7.2924986
3e5a-gnina-0008,-1.0,8.23,8.264257
3e5a-gnina-0009,-1.0,8.23,7.7697983
3e5a-gnina-0010,-1.0,8.23,6.988505
3e5a-gnina-0011,-1.0,8.23,7.118211
3e5a-gnina-0012,-1.0,8.23,5.3639426
3e5a-gnina-0013,-1.0,8.23,6.595623
3e5a-gnina-0014,-1.0,8.23,7.4697914
3e5a-gnina-0015,-1.0,8.23,6.9956927
3e5a-gnina-0016,-1.0,8.23,7.3056183
3e5a-gnina-0017,-1.0,8.23,7.572215
3e5a-gnina-0018,-1.0,8.23,5.2320147
3e5a-gnina-0019,-1.0,8.23,6.8935103
3e5a-gnina-0020,-1.0,8.23,6.7612157
3e5a-gnina-0021,-1.0,8.23,6.9796534
3e5a-gnina-0022,-1.0,8.23,6.0625415
3e5a-gnina-0023,-1.0,8.23,7.1967883
3e5a-gnina-0024,-1.0,8.23,6.5117
3e5a-gnina-0025,-1.0,8.23,7.836443
3e5a-gnina-0026,-1.0,8.23,6.4072094
3e5a-gnina-0027,-1.0,8.23,7.4409585
3e5a-gnina-0028,-1.0,8.23,8.350024
3e5a-gnina-0029,-1.0,8.23,6.6775994
3e5a-gnina-0030,-1.0,8.23,6.980733
3e5a-gnina-0031,-1.0,8.23,7.095111
3e5a-gnina-0032,-1.0,8.23,6.8345847
3e5a-gnina-0033,-1.0,8.23,7.5289197
3e5a-gnina-0034,-1.0,8.23,7.1528554
3e5a-gnina-0035,-1.0,8.23,5.742338
3e5a-gnina-0036,-1.0,8.23,7.367136
3e5a-gnina-0037,-1.0,8.23,7.4245224
3e5a-gnina-0038,-1.0,8.23,7.653557
3e5a-gnina-0039,-1.0,8.23,7.0129433
3e5a-gnina-0040,-1.0,8.23,7.3900094
3e5a-gnina-0041,-1.0,8.23,5.3261976
3e5a-gnina-0042,-1.0,8.23,6.8378086
3e5a-gnina-0043,-1.0,8.23,6.086739
3e5a-gnina-0044,-1.0,8.23,6.981587
3e5a-gnina-0045,-1.0,8.23,7.537287
3e5a-gnina-0046,-1.0,8.23,7.6154037
3e5a-gnina-0047,-1.0,8.23,7.2951846
3e5a-gnina-0048,-1.0,8.23,6.62909
3e5a-gnina-0049,-1.0,8.23,7.114076
3e5a-gnina-0050,-1.0,8.23,7.284887
3e5a-gnina-0051,-1.0,8.23,7.5811625
3e5a-gnina-0052,-1.0,8.23,7.887064
3e5a-gnina-0053,-1.0,8.23,6.542694
3e5a-gnina-0054,-1.0,8.23,8.762516
3e5a-gnina-0055,-1.0,8.23,6.7324805
3e5a-gnina-0056,-1.0,8.23,7.4500484
3e5a-gnina-0057,-1.0,8.23,7.110098
3e5a-gnina-0058,-1.0,8.23,7.985506
3e5a-gnina-0059,-1.0,8.23,5.410715
3e5a-gnina-0060,-1.0,8.23,6.761499
3e5a-gnina-0061,-1.0,8.23,6.5095344
3e5a-gnina-0062,-1.0,8.23,7.5585246
3e5a-gnina-0063,-1.0,8.23,8.209648
3e5a-gnina-0064,-1.0,8.23,7.7980013
3e5a-gnina-0065,-1.0,8.23,8.002986
3e5a-gnina-0066,-1.0,8.23,7.42989
3e5a-gnina-0067,-1.0,8.23,5.531158
3e5a-gnina-0068,-1.0,8.23,7.8643456
3e5a-gnina-0069,-1.0,8.23,7.266902
3e5a-gnina-0070,-1.0,8.23,7.3311224
3e5a-gnina-0071,-1.0,8.23,7.5050745
3e5a-gnina-0072,-1.0,8.23,7.449105
3e5a-gnina-0073,-1.0,8.23,7.0519915
3e5a-gnina-0074,-1.0,8.23,7.0478044
3e5a-gnina-0075,-1.0,8.23,7.4804716
3e5a-gnina-0076,-1.0,8.23,7.830119
3e5a-gnina-0077,-1.0,8.23,6.150903
3e5a-gnina-0078,-1.0,8.23,7.2883663
3e5a-gnina-0079,-1.0,8.23,6.2882123
3e5a-gnina-0080,-1.0,8.23,7.3374953
3e5a-gnina-0081,-1.0,8.23,7.790863
3e5a-gnina-0082,-1.0,8.23,6.785918
3e5a-gnina-0083,-1.0,8.23,8.366785
3e5a-gnina-0084,-1.0,8.23,8.690622
3e5a-gnina-0085,-1.0,8.23,7.9808116
3e5a-gnina-0086,-1.0,8.23,8.283572
3e5a-gnina-0087,-1.0,8.23,6.386145
3e5a-gnina-0088,-1.0,8.23,7.028489
3e5a-gnina-0089,-1.0,8.23,7.7504606
3e5a-gnina-0090,-1.0,8.23,6.423846
3e5a-gnina-0091,-1.0,8.23,7.9422836
3e5a-gnina-0092,-1.0,8.23,5.785667
3e5a-gnina-0093,-1.0,8.23,7.674509
3e5a-gnina-0094,-1.0,8.23,6.8425245
3e5a-gnina-0095,-1.0,8.23,7.2502227
3e5a-gnina-0096,-1.0,8.23,5.5363812
3e5a-gnina-0097,-1.0,8.23,7.5246453
3e5a-gnina-0098,-1.0,8.23,6.97201
3e5a-gnina-0099,-1.0,8.23,8.195939
3e5a-gnina-0100,-1.0,8.23,7.4872117
3e5a-rosetta-0004,-1.0,8.23,7.5530305
3e5a-rosetta-0008,-1.0,8.23,7.780692
3e5a-rosetta-0019,-1.0,8.23,7.27017
3e5a-rosetta-0027,-1.0,8.23,7.284087
3e5a-rosetta-0033,-1.0,8.23,8.017963
3e5a-rosetta-0045,-1.0,8.23,8.709887
3e5a-rosetta-0058,-1.0,8.23,7.03366
3e5a-rosetta-0064,-1.0,8.23,7.658341
3e5a-rosetta-0087,-1.0,8.23,7.6321096
3e5a-rosetta-0102,-1.0,8.23,7.8862553
3e5a-rosetta-0108,-1.0,8.23,8.229222
3e5a-rosetta-0114,-1.0,8.23,8.135307
3e5a-rosetta-0118,-1.0,8.23,7.741287
3e5a-rosetta-0147,-1.0,8.23,7.555783
3e5a-rosetta-0174,-1.0,8.23,8.256014
3e5a-rosetta-0180,-1.0,8.23,7.529508
3e5a-rosetta-0184,-1.0,8.23,6.797462
3e5a-rosetta-0192,-1.0,8.23,7.4265447
3e5a-rosetta-0193,-1.0,8.23,7.1785727
3e5a-rosetta-0196,-1.0,8.23,7.868089
3e5a-rosetta-0200,-1.0,8.23,7.9999466
3e5a-rosetta-0201,-1.0,8.23,7.7448626
3e5a-rosetta-0204,-1.0,8.23,7.830224
3e5a-rosetta-0219,-1.0,8.23,7.113565
3e5a-rosetta-0220,-1.0,8.23,6.976808
3e5a-rosetta-0222,-1.0,8.23,8.435012
3e5a-rosetta-0223,-1.0,8.23,7.2004824
3e5a-rosetta-0261,-1.0,8.23,7.860838
3e5a-rosetta-0265,-1.0,8.23,8.530037
3e5a-rosetta-0300,-1.0,8.23,8.352435
3e5a-rosetta-0314,-1.0,8.23,7.3383656
3e5a-rosetta-0316,-1.0,8.23,6.4392767
3e5a-rosetta-0318,-1.0,8.23,8.013112
3e5a-rosetta-0321,-1.0,8.23,6.355092
3e5a-rosetta-0326,-1.0,8.23,7.6520658
3e5a-rosetta-0354,-1.0,8.23,6.59232
3e5a-rosetta-0360,-1.0,8.23,7.7748356
3e5a-rosetta-0363,-1.0,8.23,7.9394317
3e5a-rosetta-0385,-1.0,8.23,7.5022516
3e5a-rosetta-0396,-1.0,8.23,8.094148
3e5a-rosetta-0401,-1.0,8.23,6.971693
3e5a-rosetta-0411,-1.0,8.23,7.0686903
3e5a-rosetta-0415,-1.0,8.23,6.5097537
3e5a-rosetta-0443,-1.0,8.23,5.815158
3e5a-rosetta-0452,-1.0,8.23,7.4394946
3e5a-rosetta-0460,-1.0,8.23,7.58968
3e5a-rosetta-0463,-1.0,8.23,7.8967705
3e5a-rosetta-0497,-1.0,8.23,8.229771
3e5a-rosetta-0514,-1.0,8.23,6.7578197
3e5a-rosetta-0515,-1.0,8.23,7.7875643
3e5a-rosetta-0517,-1.0,8.23,7.5838256
3e5a-rosetta-0530,-1.0,8.23,6.5754533
3e5a-rosetta-0532,-1.0,8.23,6.76877
3e5a-rosetta-0535,-1.0,8.23,7.816554
3e5a-rosetta-0543,-1.0,8.23,6.464125
3e5a-rosetta-0545,-1.0,8.23,6.141091
3e5a-rosetta-0546,-1.0,8.23,6.4784784
3e5a-rosetta-0547,-1.0,8.23,7.842229
3e5a-rosetta-0553,-1.0,8.23,8.182189
3e5a-rosetta-0561,-1.0,8.23,8.053892
3e5a-rosetta-0562,-1.0,8.23,8.046931
3e5a-rosetta-0566,-1.0,8.23,6.9294643
3e5a-rosetta-0588,-1.0,8.23,7.516191
3e5a-rosetta-0595,-1.0,8.23,5.984192
3e5a-rosetta-0603,-1.0,8.23,6.8326855
3e5a-rosetta-0616,-1.0,8.23,7.1961446
3e5a-rosetta-0617,-1.0,8.23,7.6924667
3e5a-rosetta-0656,-1.0,8.23,5.4120836
3e5a-rosetta-0660,-1.0,8.23,7.597409
3e5a-rosetta-0665,-1.0,8.23,7.6370716
3e5a-rosetta-0666,-1.0,8.23,8.195684
3e5a-rosetta-0680,-1.0,8.23,7.2709093
3e5a-rosetta-0689,-1.0,8.23,8.205851
3e5a-rosetta-0710,-1.0,8.23,8.103785
3e5a-rosetta-0715,-1.0,8.23,7.8343673
3e5a-rosetta-0735,-1.0,8.23,6.9878063
3e5a-rosetta-0751,-1.0,8.23,8.016838
3e5a-rosetta-0760,-1.0,8.23,6.8933454
3e5a-rosetta-0790,-1.0,8.23,7.8608785
3e5a-rosetta-0798,-1.0,8.23,7.744724
3e5a-rosetta-0814,-1.0,8.23,7.5976334
3e5a-rosetta-0861,-1.0,8.23,7.4505258
3e5a-rosetta-0866,-1.0,8.23,6.420047
3e5a-rosetta-0867,-1.0,8.23,7.8475385
3e5a-rosetta-0877,-1.0,8.23,7.0666914
3e5a-rosetta-0891,-1.0,8.23,7.3320246
3e5a-rosetta-0902,-1.0,8.23,7.070982
3e5a-rosetta-0908,-1.0,8.23,6.6330695
3e5a-rosetta-0909,-1.0,8.23,7.5164814
3e5a-rosetta-0912,-1.0,8.23,6.8161726
3e5a-rosetta-0916,-1.0,8.23,7.121821
3e5a-rosetta-0920,-1.0,8.23,7.4237423
3e5a-rosetta-0924,-1.0,8.23,7.544436
3e5a-rosetta-0929,-1.0,8.23,8.140312
3e5a-rosetta-0948,-1.0,8.23,7.7004423
3e5a-rosetta-0956,-1.0,8.23,8.219992
3e5a-rosetta-0973,-1.0,8.23,6.374021
3e5a-rosetta-0977,-1.0,8.23,7.8887606
3e5a-rosetta-0990,-1.0,8.23,7.1423764
3e5a-rosetta-0997,-1.0,8.23,5.803332
3e92-boltz,-1.0,8.0,7.902049
3e92-gnina-0001,-1.0,8.0,9.10358
3e92-gnina-0002,-1.0,8.0,9.083226
3e92-gnina-0003,-1.0,8.0,5.8681684
3e92-gnina-0004,-1.0,8.0,7.164684
3e92-gnina-0005,-1.0,8.0,7.4199834
3e92-gnina-0006,-1.0,8.0,8.392594
3e92-gnina-0007,-1.0,8.0,5.5865946
3e92-gnina-0008,-1.0,8.0,7.17145
3e92-gnina-0009,-1.0,8.0,8.867445
3e92-gnina-0010,-1.0,8.0,9.277887
3e92-gnina-0011,-1.0,8.0,9.300941
3e92-gnina-0012,-1.0,8.0,6.5570755
3e92-gnina-0013,-1.0,8.0,7.7830987
3e92-gnina-0014,-1.0,8.0,8.143488
3e92-gnina-0015,-1.0,8.0,9.230065
3e92-gnina-0016,-1.0,8.0,8.171264
3e92-gnina-0017,-1.0,8.0,6.5551505
3e92-gnina-0018,-1.0,8.0,9.124901
3e92-gnina-0019,-1.0,8.0,7.8043256
3e92-gnina-0020,-1.0,8.0,8.775867
3e92-gnina-0021,-1.0,8.0,5.9862914
3e92-gnina-0022,-1.0,8.0,7.432418
3e92-gnina-0023,-1.0,8.0,7.4610443
3e92-gnina-0024,-1.0,8.0,4.925128
3e92-gnina-0025,-1.0,8.0,5.9336777
3e92-gnina-0026,-1.0,8.0,6.5859747
3e92-gnina-0027,-1.0,8.0,5.7083178
3e92-gnina-0028,-1.0,8.0,7.561347
3e92-gnina-0029,-1.0,8.0,8.001802
3e92-gnina-0030,-1.0,8.0,6.7760816
3e92-gnina-0031,-1.0,8.0,7.8164344
3e92-gnina-0032,-1.0,8.0,7.4235377
3e92-gnina-0033,-1.0,8.0,5.1103697
3e92-gnina-0034,-1.0,8.0,6.878715
3e92-gnina-0035,-1.0,8.0,7.2095876
3e92-gnina-0036,-1.0,8.0,9.002175
3e92-gnina-0037,-1.0,8.0,8.694724
3e92-gnina-0038,-1.0,8.0,8.35602
3e92-gnina-0039,-1.0,8.0,6.1020894
3e92-gnina-0040,-1.0,8.0,7.8807883
3e92-gnina-0041,-1.0,8.0,5.371566
3e92-gnina-0042,-1.0,8.0,6.3605313
3e92-gnina-0043,-1.0,8.0,6.557661
3e92-gnina-0044,-1.0,8.0,8.5958395
3e92-gnina-0045,-1.0,8.0,6.663039
3e92-gnina-0046,-1.0,8.0,8.6327505
3e92-gnina-0047,-1.0,8.0,8.515765
3e92-gnina-0048,-1.0,8.0,8.107164
3e92-gnina-0049,-1.0,8.0,7.62149
3e92-gnina-0050,-1.0,8.0,5.670601
3e92-gnina-0051,-1.0,8.0,8.4114895
3e92-gnina-0052,-1.0,8.0,8.626897
3e92-gnina-0053,-1.0,8.0,6.90238
3e92-gnina-0054,-1.0,8.0,5.8037057
3e92-gnina-0055,-1.0,8.0,7.6141987
3e92-gnina-0056,-1.0,8.0,8.784198
3e92-gnina-0057,-1.0,8.0,5.9940376
3e92-gnina-0058,-1.0,8.0,6.044379
3e92-gnina-0059,-1.0,8.0,8.01656
3e92-gnina-0060,-1.0,8.0,7.025186
3e92-gnina-0061,-1.0,8.0,6.48789
3e92-gnina-0062,-1.0,8.0,7.5423374
3e92-gnina-0063,-1.0,8.0,7.120054
3e92-gnina-0064,-1.0,8.0,9.447522
3e92-gnina-0065,-1.0,8.0,9.191219
3e92-gnina-0066,-1.0,8.0,7.015985
3e92-gnina-0067,-1.0,8.0,5.6028323
3e92-gnina-0068,-1.0,8.0,6.8919015
3e92-gnina-0069,-1.0,8.0,5.8136783
3e92-gnina-0070,-1.0,8.0,6.1517367
3e92-gnina-0071,-1.0,8.0,6.2175517
3e92-gnina-0072,-1.0,8.0,6.90817
3e92-gnina-0073,-1.0,8.0,5.8583846
3e92-gnina-0074,-1.0,8.0,8.959791
3e92-gnina-0075,-1.0,8.0,8.011165
3e92-gnina-0076,-1.0,8.0,6.839901
3e92-gnina-0077,-1.0,8.0,7.4012136
3e92-gnina-0078,-1.0,8.0,5.3337755
3e92-gnina-0079,-1.0,8.0,7.2477603
3e92-gnina-0080,-1.0,8.0,8.672549
3e92-gnina-0081,-1.0,8.0,8.800121
3e92-gnina-0082,-1.0,8.0,7.0818033
3e92-gnina-0083,-1.0,8.0,8.62833
3e92-gnina-0084,-1.0,8.0,6.3002377
