name,prediction,t_total_s,model
1owh-gnina-0056,5.27,4.03493,OnionNet-2
1owh-gnina-0023,6.2829999999999995,4.079418,OnionNet-2
1owh-gnina-0063,6.22,4.103411,OnionNet-2
1owh-gnina-0043,6.6160000000000005,4.237973,OnionNet-2
1owh-gnina-0021,6.526,4.205242,OnionNet-2
1owh-gnina-0064,5.961,4.211294,OnionNet-2
1owh-gnina-0033,6.255,4.125056,OnionNet-2
1owh-gnina-0053,5.689,4.02216,OnionNet-2
1owh-gnina-0016,7.102,4.199683,OnionNet-2
1owh-gnina-0071,4.841,4.024297,OnionNet-2
1owh-gnina-0060,5.385,4.107559,OnionNet-2
1owh-rosetta-0178,6.604,4.251944,OnionNet-2
1owh-rosetta-0821,6.836,4.28559,OnionNet-2
1owh-rosetta-0027,6.845,4.26499,OnionNet-2
1owh-rosetta-0841,7.156000000000001,4.274802,OnionNet-2
1owh-rosetta-0526,7.167000000000001,4.085358,OnionNet-2
1owh-rosetta-0627,7.199,4.284361,OnionNet-2
1owh-rosetta-0616,7.157,4.153012,OnionNet-2
1owh-rosetta-0501,6.47,4.229249,OnionNet-2
1owh-rosetta-0245,6.688,4.083593,OnionNet-2
1owh-rosetta-0718,6.727,4.202488,OnionNet-2
1owh-rosetta-0651,6.861000000000001,4.195903,OnionNet-2
1owh-rosetta-0198,6.667999999999999,4.049247,OnionNet-2
1owh-rosetta-0769,6.516,4.091912,OnionNet-2
1owh-rosetta-0098,6.683,4.219272,OnionNet-2
1owh-rosetta-0689,6.831,4.200496,OnionNet-2
1owh-rosetta-0429,6.38,4.266109,OnionNet-2
1owh-rosetta-0442,6.087999999999999,4.333837,OnionNet-2
1owh-rosetta-0487,6.597,4.168332,OnionNet-2
1owh-rosetta-0840,6.925,4.375071,OnionNet-2
1owh-rosetta-0458,6.949,4.278194,OnionNet-2
1owh-rosetta-0476,6.882000000000001,4.526102,OnionNet-2
1owh-rosetta-0621,6.575,4.32217,OnionNet-2
1owh-rosetta-0216,6.856,4.323814,OnionNet-2
1owh-rosetta-0545,6.725,4.327553,OnionNet-2
1owh-rosetta-0947,6.77,4.475489,OnionNet-2
1owh-rosetta-0081,7.457000000000001,4.360523,OnionNet-2
1owh-rosetta-0534,6.7379999999999995,4.439449,OnionNet-2
1owh-rosetta-0935,7.006,4.418498,OnionNet-2
1owh-rosetta-0303,6.407,4.517704,OnionNet-2
1owh-rosetta-0463,7.182,4.423019,OnionNet-2
1owh-rosetta-0051,6.2829999999999995,4.379527,OnionNet-2
1owh-rosetta-0482,6.722,4.469937,OnionNet-2
1owh-rosetta-0122,6.945,4.349063,OnionNet-2
1owh-rosetta-0901,6.472,4.277129,OnionNet-2
1owh-rosetta-0105,6.2860000000000005,4.13846,OnionNet-2
1owh-rosetta-0869,7.066,4.265208,OnionNet-2
1owh-rosetta-0884,6.5489999999999995,4.269343,OnionNet-2
1owh-rosetta-0443,6.239,4.300078,OnionNet-2
1owh-rosetta-0837,6.481,4.46344,OnionNet-2
1owh-rosetta-0914,6.722,4.35984,OnionNet-2
1owh-rosetta-0696,6.234,4.488626,OnionNet-2
1owh-rosetta-0620,6.622000000000001,4.102391,OnionNet-2
1owh-rosetta-0797,6.597,4.254874,OnionNet-2
1owh-rosetta-0946,6.391,4.22914,OnionNet-2
1owh-rosetta-0096,6.912000000000001,4.26246,OnionNet-2
1owh-rosetta-0447,6.67,4.423307,OnionNet-2
1owh-rosetta-0189,6.946000000000001,4.316124,OnionNet-2
1owh-rosetta-0881,6.607,4.514302,OnionNet-2
1owh-rosetta-0334,6.25,4.362334,OnionNet-2
1owh-rosetta-0177,6.847,4.327388,OnionNet-2
1owh-rosetta-0782,6.4079999999999995,4.621698,OnionNet-2
1owh-rosetta-0978,6.422999999999999,4.340272,OnionNet-2
1owh-rosetta-0739,6.087999999999999,4.774401,OnionNet-2
1owh-rosetta-0773,6.275,4.216601,OnionNet-2
1owh-rosetta-0113,6.688,4.276922,OnionNet-2
1owh-rosetta-0058,7.152,4.24152,OnionNet-2
1owh-rosetta-0568,6.74,4.22021,OnionNet-2
1owh-rosetta-0426,6.115,4.341066,OnionNet-2
1owh-rosetta-0572,6.664,4.23925,OnionNet-2
1owh-rosetta-0585,5.825,4.385439,OnionNet-2
1owh-rosetta-0180,7.246,4.262776,OnionNet-2
1owh-rosetta-0738,6.407,4.148565,OnionNet-2
1owh-rosetta-0669,7.169,4.149562,OnionNet-2
1owh-rosetta-0597,6.882000000000001,4.188676,OnionNet-2
1owh-rosetta-0993,7.257000000000001,4.125113,OnionNet-2
1owh-rosetta-0147,6.518,4.283,OnionNet-2
1owh-rosetta-0687,6.724,5.152954,OnionNet-2
1owh-rosetta-0418,6.445,4.317656,OnionNet-2
1owh-rosetta-0252,6.035,4.452202,OnionNet-2
1owh-rosetta-0041,7.11,4.517462,OnionNet-2
1owh-rosetta-0389,6.638999999999999,4.232908,OnionNet-2
1owh-rosetta-0513,6.3870000000000005,4.311922,OnionNet-2
1owh-rosetta-0927,6.234,4.32362,OnionNet-2
1owh-rosetta-0833,6.1579999999999995,4.340243,OnionNet-2
1owh-rosetta-0570,6.795,4.228504,OnionNet-2
1owh-rosetta-0932,6.391,4.492527,OnionNet-2
1owh-rosetta-0153,6.841,4.93551,OnionNet-2
1owh-rosetta-0823,6.51,4.43598,OnionNet-2
1owh-rosetta-0005,6.881,4.391797,OnionNet-2
1owh-rosetta-0240,6.821000000000001,4.355092,OnionNet-2
1owh-rosetta-0250,6.901,4.9209,OnionNet-2
1owh-rosetta-0703,6.542000000000001,4.316587,OnionNet-2
1owh-rosetta-0892,6.263,4.379296,OnionNet-2
1owh-rosetta-0522,6.604,4.332217,OnionNet-2
1owh-rosetta-0942,6.809,4.270327,OnionNet-2
1owh-rosetta-0728,6.8420000000000005,4.298439,OnionNet-2
1owh-rosetta-0673,7.2379999999999995,4.477073,OnionNet-2
1owh-rosetta-0316,6.684,4.368378,OnionNet-2
1owh-rosetta-0877,6.4110000000000005,4.230193,OnionNet-2
1owh-rosetta-0810,7.227,4.168181,OnionNet-2
1owh-rosetta-0351,6.551,4.249779,OnionNet-2
1owh-rosetta-0280,6.872999999999999,4.438374,OnionNet-2
1owh-rosetta-0363,7.01,4.452152,OnionNet-2
1owh-rosetta-0124,6.357,4.130288,OnionNet-2
1owh-rosetta-0741,6.327000000000001,4.299377,OnionNet-2
1owh-rosetta-0253,7.172999999999999,4.404725,OnionNet-2
1owh-rosetta-0322,6.986000000000001,4.354787,OnionNet-2
1owh-rosetta-0034,6.977,4.508208,OnionNet-2
1owh-rosetta-0763,7.087999999999999,4.630122,OnionNet-2
1owh-rosetta-0111,6.582999999999999,4.265524,OnionNet-2
1owh-boltz2,7.482,4.458227,OnionNet-2
5a7b-crystal,5.08,5.480315,OnionNet-2
5a7b-gnina-0079,4.629,5.440647,OnionNet-2
5a7b-gnina-0024,5.272,5.390245,OnionNet-2
5a7b-gnina-0022,5.0089999999999995,5.073719,OnionNet-2
5a7b-gnina-0078,3.926,5.311591,OnionNet-2
5a7b-gnina-0020,5.492999999999999,5.095665,OnionNet-2
5a7b-gnina-0039,3.9139999999999997,5.130981,OnionNet-2
5a7b-gnina-0100,5.506,5.546579,OnionNet-2
5a7b-gnina-0045,4.277,5.715969,OnionNet-2
5a7b-gnina-0080,4.013999999999999,5.729406,OnionNet-2
5a7b-gnina-0067,5.272,5.771021,OnionNet-2
5a7b-gnina-0029,5.274,5.738758,OnionNet-2
5a7b-gnina-0018,4.359,5.37432,OnionNet-2
5a7b-gnina-0049,5.211,5.163086,OnionNet-2
5a7b-gnina-0027,4.127,5.219513,OnionNet-2
5a7b-gnina-0035,4.103,5.031973,OnionNet-2
5a7b-gnina-0032,4.055,5.056584,OnionNet-2
5a7b-gnina-0034,5.666,4.790521,OnionNet-2
5a7b-gnina-0054,4.3919999999999995,4.961725,OnionNet-2
5a7b-gnina-0066,5.724,4.89449,OnionNet-2
5a7b-gnina-0090,4.135,4.802089,OnionNet-2
5a7b-gnina-0063,5.391,5.119637,OnionNet-2
5a7b-gnina-0021,5.707000000000001,5.119497,OnionNet-2
5a7b-gnina-0072,4.071000000000001,5.297403,OnionNet-2
5a7b-gnina-0059,4.129,5.198637,OnionNet-2
5a7b-gnina-0056,5.45,5.242607,OnionNet-2
5a7b-gnina-0057,4.038,5.124129,OnionNet-2
5a7b-gnina-0099,4.906000000000001,5.691456,OnionNet-2
5a7b-gnina-0002,4.29,5.049837,OnionNet-2
5a7b-gnina-0052,4.232,5.046982,OnionNet-2
5a7b-gnina-0065,4.129,5.490183,OnionNet-2
5a7b-gnina-0050,4.357,5.248601,OnionNet-2
5a7b-gnina-0085,4.254,5.29142,OnionNet-2
5a7b-gnina-0023,4.034,5.348593,OnionNet-2
5a7b-gnina-0087,4.379,5.435162,OnionNet-2
5a7b-gnina-0093,4.513999999999999,4.921519,OnionNet-2
5a7b-gnina-0013,5.269,4.919784,OnionNet-2
5a7b-gnina-0088,5.252000000000001,5.384256,OnionNet-2
5a7b-gnina-0083,4.484,5.316562,OnionNet-2
5a7b-gnina-0082,4.289,5.883504,OnionNet-2
5a7b-gnina-0033,4.178,4.719274,OnionNet-2
5a7b-gnina-0006,4.188,5.355579,OnionNet-2
5a7b-gnina-0095,5.542000000000001,5.411446,OnionNet-2
5a7b-gnina-0040,5.38,5.291417,OnionNet-2
5a7b-gnina-0077,4.21,5.04617,OnionNet-2
5a7b-gnina-0016,5.827999999999999,5.026979,OnionNet-2
5a7b-gnina-0076,4.129,5.151124,OnionNet-2
5a7b-gnina-0044,4.325,4.978265,OnionNet-2
5a7b-gnina-0043,4.367,5.05438,OnionNet-2
5a7b-gnina-0011,4.169,5.051284,OnionNet-2
5a7b-gnina-0031,5.4239999999999995,5.247027,OnionNet-2
5a7b-gnina-0026,4.713,5.5653,OnionNet-2
5a7b-gnina-0073,3.951,5.58807,OnionNet-2
5a7b-gnina-0064,5.377999999999999,5.490891,OnionNet-2
5a7b-gnina-0086,5.486000000000001,5.57762,OnionNet-2
5a7b-gnina-0071,5.5520000000000005,5.419473,OnionNet-2
5a7b-gnina-0061,4.073,5.251748,OnionNet-2
5a7b-gnina-0017,5.321000000000001,5.551891,OnionNet-2
5a7b-gnina-0060,4.243,5.47665,OnionNet-2
5a7b-gnina-0028,3.843,5.41629,OnionNet-2
5a7b-gnina-0042,4.281000000000001,5.248385,OnionNet-2
5a7b-gnina-0062,4.218,5.165767,OnionNet-2
5a7b-gnina-0081,5.7139999999999995,5.250046,OnionNet-2
5a7b-gnina-0037,3.778,5.410124,OnionNet-2
5a7b-gnina-0092,4.2139999999999995,5.410455,OnionNet-2
5a7b-gnina-0019,4.152,5.654335,OnionNet-2
5a7b-gnina-0091,4.212,5.544453,OnionNet-2
5a7b-gnina-0007,4.103,5.611619,OnionNet-2
5a7b-gnina-0074,4.935,5.853806,OnionNet-2
5a7b-gnina-0068,4.252,5.525009,OnionNet-2
5a7b-gnina-0055,5.522,5.768446,OnionNet-2
5a7b-gnina-0003,4.555,5.48623,OnionNet-2
5a7b-gnina-0048,4.413,6.112997,OnionNet-2
5a7b-gnina-0030,4.343999999999999,5.670389,OnionNet-2
5a7b-gnina-0047,5.62,5.528019,OnionNet-2
5a7b-gnina-0051,4.359,5.448582,OnionNet-2
5a7b-gnina-0053,4.993,5.118101,OnionNet-2
5a7b-gnina-0069,4.282,5.220126,OnionNet-2
5a7b-gnina-0075,4.782,5.287899,OnionNet-2
5a7b-gnina-0008,4.361000000000001,5.229843,OnionNet-2
5a7b-gnina-0005,4.319,4.754977,OnionNet-2
5a7b-gnina-0010,4.055,5.125751,OnionNet-2
5a7b-gnina-0012,4.474,5.051586,OnionNet-2
5a7b-gnina-0001,4.273,4.904242,OnionNet-2
5a7b-gnina-0058,3.574,4.833179,OnionNet-2
5a7b-gnina-0004,4.598,5.474465,OnionNet-2
5a7b-gnina-0097,4.585,5.580029,OnionNet-2
5a7b-gnina-0094,5.456,5.43395,OnionNet-2
5a7b-gnina-0015,5.722,5.678592,OnionNet-2
5a7b-gnina-0046,4.571000000000001,5.071101,OnionNet-2
5a7b-gnina-0084,5.325,5.206639,OnionNet-2
5a7b-gnina-0038,3.903,4.711297,OnionNet-2
5a7b-gnina-0041,5.3389999999999995,5.469206,OnionNet-2
5a7b-gnina-0025,4.394,4.924922,OnionNet-2
5a7b-gnina-0014,4.377,5.176712,OnionNet-2
5a7b-gnina-0098,5.625,4.698626,OnionNet-2
5a7b-gnina-0009,4.129,5.267122,OnionNet-2
5a7b-gnina-0036,4.296,5.028065,OnionNet-2
5a7b-gnina-0089,5.207000000000001,4.982803,OnionNet-2
5a7b-gnina-0096,5.6160000000000005,5.027934,OnionNet-2
5a7b-gnina-0070,3.845,4.91531,OnionNet-2
5a7b-rosetta-0818,6.178,5.749263,OnionNet-2
5a7b-rosetta-0379,5.635,5.432177,OnionNet-2
5a7b-rosetta-0018,6.766,5.762422,OnionNet-2
5a7b-rosetta-0089,5.053,5.694619,OnionNet-2
5a7b-rosetta-0629,6.153,5.711606,OnionNet-2
5a7b-rosetta-0071,5.361000000000001,5.683352,OnionNet-2
5a7b-rosetta-0190,4.831,5.784501,OnionNet-2
5a7b-rosetta-0910,5.135,5.360833,OnionNet-2
5a7b-rosetta-0626,5.263999999999999,5.386816,OnionNet-2
5a7b-rosetta-0432,6.035,5.640803,OnionNet-2
5a7b-rosetta-0087,6.492000000000001,4.890648,OnionNet-2
5a7b-rosetta-0252,6.653,5.721241,OnionNet-2
5a7b-rosetta-0147,7.545,5.853612,OnionNet-2
5a7b-rosetta-0833,5.2620000000000005,5.834871,OnionNet-2
5a7b-rosetta-0813,6.294,5.901858,OnionNet-2
5a7b-rosetta-0440,4.303999999999999,6.072733,OnionNet-2
5a7b-rosetta-0559,5.7589999999999995,5.948039,OnionNet-2
5a7b-rosetta-0316,6.6610000000000005,5.639311,OnionNet-2
5a7b-rosetta-0743,5.392,5.850542,OnionNet-2
5a7b-rosetta-0969,5.422000000000001,5.883148,OnionNet-2
5a7b-rosetta-0819,6.556,5.861565,OnionNet-2
5a7b-rosetta-0619,5.598,6.168048,OnionNet-2
5a7b-rosetta-0127,6.162000000000001,6.070129,OnionNet-2
5a7b-rosetta-0084,6.148,6.000613,OnionNet-2
5a7b-rosetta-0292,5.224,6.240863,OnionNet-2
5a7b-rosetta-0357,5.579,5.900171,OnionNet-2
5a7b-rosetta-0911,5.041,5.279567,OnionNet-2
5a7b-rosetta-0976,4.874,5.58746,OnionNet-2
5a7b-rosetta-0516,4.878,6.537325,OnionNet-2
5a7b-rosetta-0536,6.2139999999999995,6.550527,OnionNet-2
5a7b-rosetta-0401,6.587999999999999,6.912178,OnionNet-2
5a7b-rosetta-0431,6.191,7.403137,OnionNet-2
5a7b-rosetta-0366,6.579,6.852345,OnionNet-2
5a7b-rosetta-0053,5.294,6.260063,OnionNet-2
5a7b-rosetta-0579,7.0760000000000005,6.234281,OnionNet-2
5a7b-rosetta-0348,6.678999999999999,5.643878,OnionNet-2
5a7b-rosetta-0912,5.749,5.400441,OnionNet-2
5a7b-rosetta-0505,6.14,5.651852,OnionNet-2
5a7b-rosetta-0185,6.956,5.831869,OnionNet-2
5a7b-rosetta-0229,6.289,5.919653,OnionNet-2
5a7b-rosetta-0489,6.803999999999999,6.028192,OnionNet-2
5a7b-rosetta-0199,6.167000000000001,6.082727,OnionNet-2
5a7b-rosetta-0904,4.853,6.333424,OnionNet-2
5a7b-rosetta-0517,5.106,6.20975,OnionNet-2
5a7b-rosetta-0677,5.117,6.040726,OnionNet-2
5a7b-rosetta-0413,5.055,5.739423,OnionNet-2
5a7b-rosetta-0461,6.155,6.158596,OnionNet-2
5a7b-rosetta-0105,5.113,6.458708,OnionNet-2
5a7b-rosetta-0052,6.209,6.000134,OnionNet-2
5a7b-rosetta-0154,6.624,5.61725,OnionNet-2
5a7b-rosetta-0608,6.681,5.730895,OnionNet-2
5a7b-rosetta-0178,6.51,5.600222,OnionNet-2
5a7b-rosetta-0935,6.087000000000001,5.687986,OnionNet-2
5a7b-rosetta-0175,5.345,5.286637,OnionNet-2
5a7b-rosetta-0110,6.3260000000000005,5.235951,OnionNet-2
5a7b-rosetta-0225,5.672999999999999,5.237883,OnionNet-2
5a7b-rosetta-0072,6.297000000000001,5.295103,OnionNet-2
5a7b-rosetta-0661,5.17,5.58163,OnionNet-2
5a7b-rosetta-0834,4.825,5.933841,OnionNet-2
5a7b-rosetta-0081,6.471,5.998197,OnionNet-2
5a7b-rosetta-0156,7.428999999999999,6.010899,OnionNet-2
5a7b-rosetta-0474,6.591,5.779678,OnionNet-2
5a7b-rosetta-0686,4.8180000000000005,5.525809,OnionNet-2
5a7b-rosetta-0477,6.483,5.55085,OnionNet-2
5a7b-rosetta-0956,6.255,5.705407,OnionNet-2
5a7b-rosetta-0095,6.992000000000001,5.270186,OnionNet-2
5a7b-rosetta-0340,4.9719999999999995,5.418453,OnionNet-2
5a7b-rosetta-0895,6.2410000000000005,5.115433,OnionNet-2
5a7b-rosetta-0972,4.726,5.49432,OnionNet-2
5a7b-rosetta-0191,5.89,5.618534,OnionNet-2
5a7b-rosetta-0795,6.416,5.794618,OnionNet-2
5a7b-rosetta-0551,6.3660000000000005,6.071016,OnionNet-2
5a7b-rosetta-0424,6.629,5.664291,OnionNet-2
5a7b-rosetta-0058,6.1129999999999995,5.530986,OnionNet-2
5a7b-rosetta-0347,6.247999999999999,6.002509,OnionNet-2
5a7b-rosetta-0776,5.832000000000001,6.766847,OnionNet-2
5a7b-rosetta-0361,4.919,6.358579,OnionNet-2
5a7b-rosetta-0720,4.821000000000001,5.76403,OnionNet-2
5a7b-rosetta-0825,4.662,5.607397,OnionNet-2
5a7b-rosetta-0789,5.371,5.991525,OnionNet-2
5a7b-rosetta-0322,6.572,5.996669,OnionNet-2
5a7b-rosetta-0073,6.569,5.753078,OnionNet-2
5a7b-rosetta-0692,4.954,5.741471,OnionNet-2
5a7b-rosetta-0428,6.92,6.214548,OnionNet-2
5a7b-rosetta-0641,5.205,5.796916,OnionNet-2
5a7b-rosetta-0961,7.311,5.66775,OnionNet-2
5a7b-rosetta-0525,6.678,5.488911,OnionNet-2
5a7b-rosetta-0639,6.147,5.754136,OnionNet-2
5a7b-rosetta-0590,6.318,5.796634,OnionNet-2
5a7b-rosetta-0196,6.155,5.818815,OnionNet-2
5a7b-rosetta-0550,7.194,5.769806,OnionNet-2
5a7b-rosetta-0336,5.5120000000000005,5.935884,OnionNet-2
5a7b-rosetta-0321,6.9270000000000005,5.746874,OnionNet-2
5a7b-rosetta-0294,5.766,5.638239,OnionNet-2
5a7b-rosetta-0358,4.4430000000000005,5.678755,OnionNet-2
5a7b-rosetta-0615,4.821000000000001,5.720673,OnionNet-2
5a7b-rosetta-0119,6.218999999999999,6.024304,OnionNet-2
5a7b-rosetta-0174,6.0520000000000005,5.848377,OnionNet-2
5a7b-rosetta-0150,5.985,5.967892,OnionNet-2
5a7b-boltz2,5.96,5.703589,OnionNet-2
3wtj-crystal,6.319,6.201287,OnionNet-2
3wtj-gnina-0077,5.5,4.46631,OnionNet-2
3wtj-gnina-0086,5.84,4.444113,OnionNet-2
3wtj-gnina-0080,7.2139999999999995,4.501575,OnionNet-2
3wtj-gnina-0002,5.747000000000001,4.395249,OnionNet-2
3wtj-gnina-0072,6.315,4.634316,OnionNet-2
3wtj-gnina-0083,6.086,4.256213,OnionNet-2
3wtj-gnina-0053,6.249,4.305449,OnionNet-2
3wtj-gnina-0041,5.6,4.347506,OnionNet-2
3wtj-gnina-0004,5.7589999999999995,4.455045,OnionNet-2
3wtj-gnina-0055,6.02,4.349224,OnionNet-2
3wtj-gnina-0058,6.481,4.405174,OnionNet-2
3wtj-gnina-0005,5.69,4.285122,OnionNet-2
3wtj-gnina-0070,5.5729999999999995,4.71241,OnionNet-2
3wtj-gnina-0069,6.011,5.48378,OnionNet-2
3wtj-gnina-0040,5.098,4.587114,OnionNet-2
3wtj-gnina-0011,5.925,4.259786,OnionNet-2
3wtj-gnina-0064,5.9239999999999995,4.429669,OnionNet-2
3wtj-gnina-0016,4.7860000000000005,4.249731,OnionNet-2
3wtj-gnina-0087,5.367999999999999,4.208032,OnionNet-2
3wtj-gnina-0067,5.218999999999999,4.267381,OnionNet-2
3wtj-gnina-0066,6.787999999999999,4.155378,OnionNet-2
3wtj-gnina-0074,5.1579999999999995,4.214918,OnionNet-2
3wtj-gnina-0044,6.081,4.398959,OnionNet-2
3wtj-gnina-0003,7.111000000000001,4.480775,OnionNet-2
3wtj-gnina-0021,5.9110000000000005,4.272023,OnionNet-2
3wtj-gnina-0043,5.485,4.137922,OnionNet-2
3wtj-gnina-0017,5.931,4.553313,OnionNet-2
3wtj-gnina-0057,5.561,5.883723,OnionNet-2
3wtj-gnina-0010,6.3839999999999995,4.267682,OnionNet-2
3wtj-gnina-0073,5.415,4.474939,OnionNet-2
3wtj-gnina-0014,6.117000000000001,4.303458,OnionNet-2
3wtj-gnina-0015,5.651,4.468598,OnionNet-2
3wtj-gnina-0056,5.739,4.32716,OnionNet-2
3wtj-gnina-0026,6.437,4.278555,OnionNet-2
3wtj-gnina-0029,5.336,4.386388,OnionNet-2
3wtj-gnina-0091,5.525,4.139352,OnionNet-2
3wtj-gnina-0088,5.925,4.20682,OnionNet-2
3wtj-gnina-0007,5.486000000000001,4.221561,OnionNet-2
3wtj-gnina-0093,5.322,4.392186,OnionNet-2
3wtj-gnina-0032,5.879,4.5328,OnionNet-2
3wtj-gnina-0046,6.556,4.741119,OnionNet-2
3wtj-gnina-0076,5.897,5.459607,OnionNet-2
3wtj-gnina-0024,4.999,4.466227,OnionNet-2
3wtj-gnina-0059,5.691,4.456992,OnionNet-2
3wtj-gnina-0061,6.297000000000001,4.640726,OnionNet-2
3wtj-gnina-0047,5.315,4.440456,OnionNet-2
3wtj-gnina-0025,5.412000000000001,4.356584,OnionNet-2
3wtj-gnina-0028,4.879,4.27603,OnionNet-2
3wtj-gnina-0090,5.922000000000001,4.492632,OnionNet-2
3wtj-gnina-0022,6.3229999999999995,4.306034,OnionNet-2
3wtj-gnina-0099,5.561,4.207719,OnionNet-2
3wtj-gnina-0095,5.516,4.315273,OnionNet-2
3wtj-gnina-0060,5.222,4.350624,OnionNet-2
3wtj-gnina-0001,6.185,4.248841,OnionNet-2
3wtj-gnina-0052,6.005,4.513042,OnionNet-2
3wtj-gnina-0019,5.768,5.379405,OnionNet-2
3wtj-gnina-0063,5.222,4.184382,OnionNet-2
3wtj-gnina-0075,6.108,4.381211,OnionNet-2
3wtj-gnina-0020,5.425,4.494462,OnionNet-2
3wtj-gnina-0092,5.5920000000000005,4.355251,OnionNet-2
3wtj-gnina-0033,5.417999999999999,4.336672,OnionNet-2
3wtj-gnina-0050,6.061,4.372306,OnionNet-2
3wtj-gnina-0036,5.187,4.684374,OnionNet-2
3wtj-gnina-0082,5.777,4.758222,OnionNet-2
3wtj-gnina-0013,5.654,4.518128,OnionNet-2
3wtj-gnina-0039,5.968999999999999,4.228894,OnionNet-2
3wtj-gnina-0023,5.349,4.253517,OnionNet-2
3wtj-gnina-0018,6.672000000000001,4.200704,OnionNet-2
3wtj-gnina-0048,5.747000000000001,4.411673,OnionNet-2
3wtj-gnina-0089,5.872999999999999,5.482023,OnionNet-2
3wtj-gnina-0006,6.2,4.26273,OnionNet-2
3wtj-gnina-0071,6.528,4.255417,OnionNet-2
3wtj-gnina-0042,6.131,4.283932,OnionNet-2
3wtj-gnina-0054,5.587000000000001,4.299817,OnionNet-2
3wtj-gnina-0034,5.724,4.270745,OnionNet-2
3wtj-gnina-0012,7.167000000000001,4.207694,OnionNet-2
3wtj-gnina-0009,5.702999999999999,4.153639,OnionNet-2
3wtj-gnina-0094,5.388999999999999,4.167031,OnionNet-2
3wtj-gnina-0008,5.189,4.263673,OnionNet-2
3wtj-gnina-0049,5.827000000000001,4.420862,OnionNet-2
3wtj-gnina-0098,4.712,4.592095,OnionNet-2
3wtj-gnina-0038,5.37,4.30266,OnionNet-2
3wtj-gnina-0096,5.756,4.426979,OnionNet-2
3wtj-gnina-0085,5.106,5.274052,OnionNet-2
3wtj-gnina-0045,5.077,4.18921,OnionNet-2
3wtj-gnina-0031,5.981,4.278361,OnionNet-2
3wtj-gnina-0065,5.109,4.408673,OnionNet-2
3wtj-gnina-0097,6.037000000000001,4.34004,OnionNet-2
3wtj-gnina-0079,4.976,4.351071,OnionNet-2
3wtj-gnina-0027,5.5889999999999995,4.514494,OnionNet-2
3wtj-gnina-0081,5.365,4.478644,OnionNet-2
3wtj-gnina-0037,6.015,4.336707,OnionNet-2
3wtj-gnina-0078,5.327999999999999,4.334059,OnionNet-2
3wtj-gnina-0084,4.555,4.527387,OnionNet-2
3wtj-gnina-0062,5.835,4.304027,OnionNet-2
3wtj-gnina-0051,6.2139999999999995,4.541006,OnionNet-2
3wtj-gnina-0030,6.018,5.180547,OnionNet-2
3wtj-gnina-0100,5.227,6.147346,OnionNet-2
3wtj-gnina-0068,5.93,4.874712,OnionNet-2
3wtj-gnina-0035,7.252999999999999,4.991179,OnionNet-2
3wtj-rosetta-0713,6.242999999999999,5.204639,OnionNet-2
3wtj-rosetta-0371,7.039,5.433421,OnionNet-2
3wtj-rosetta-0488,6.4510000000000005,5.067163,OnionNet-2
3wtj-rosetta-0342,6.644,5.329428,OnionNet-2
3wtj-rosetta-0290,6.0120000000000005,5.041898,OnionNet-2
3wtj-rosetta-0787,6.774,5.143611,OnionNet-2
3wtj-rosetta-0679,6.316,5.414743,OnionNet-2
3wtj-rosetta-0857,6.897,5.19789,OnionNet-2
3wtj-rosetta-0575,6.456,5.033685,OnionNet-2
3wtj-rosetta-0189,6.053,5.162446,OnionNet-2
3wtj-rosetta-0917,6.9110000000000005,5.392595,OnionNet-2
3wtj-rosetta-0518,6.399,5.780678,OnionNet-2
3wtj-rosetta-0932,6.27,5.014673,OnionNet-2
3wtj-rosetta-0603,6.395,4.973467,OnionNet-2
3wtj-rosetta-0851,6.567,4.995271,OnionNet-2
3wtj-rosetta-0495,6.1739999999999995,4.691561,OnionNet-2
3wtj-rosetta-0752,6.712999999999999,5.178891,OnionNet-2
3wtj-rosetta-0657,6.447,5.142427,OnionNet-2
3wtj-rosetta-0218,6.252000000000001,5.027644,OnionNet-2
3wtj-rosetta-0980,6.336,5.553787,OnionNet-2
3wtj-rosetta-0242,6.284,4.800905,OnionNet-2
3wtj-rosetta-0796,6.106,4.961275,OnionNet-2
3wtj-rosetta-0244,6.395,4.893944,OnionNet-2
3wtj-rosetta-0049,6.751,5.057619,OnionNet-2
3wtj-rosetta-0827,6.577999999999999,4.78595,OnionNet-2
3wtj-rosetta-0403,6.393,4.871669,OnionNet-2
3wtj-rosetta-0763,6.75,4.774967,OnionNet-2
3wtj-rosetta-0286,6.626,4.867392,OnionNet-2
3wtj-rosetta-0876,5.975,5.097123,OnionNet-2
3wtj-rosetta-0892,6.7,5.375508,OnionNet-2
3wtj-rosetta-0192,6.497000000000001,5.002883,OnionNet-2
3wtj-rosetta-0150,6.848,5.33651,OnionNet-2
3wtj-rosetta-0740,6.7410000000000005,4.891534,OnionNet-2
3wtj-rosetta-0543,6.291,6.140885,OnionNet-2
3wtj-rosetta-0200,6.836,5.007433,OnionNet-2
3wtj-rosetta-0579,6.706,4.870287,OnionNet-2
3wtj-rosetta-0020,6.745,4.976802,OnionNet-2
3wtj-rosetta-0033,6.78,5.031168,OnionNet-2
3wtj-rosetta-0859,6.568,4.992576,OnionNet-2
3wtj-rosetta-0078,6.111000000000001,4.864344,OnionNet-2
3wtj-rosetta-0923,5.997000000000001,4.831109,OnionNet-2
3wtj-rosetta-0953,6.506,5.000392,OnionNet-2
