name,prediction,t_prep_s,t_infer_s
4ciw-rosetta-0976,6.1293783,5.453091,0.085072
4ciw-rosetta-0991,6.006939,5.453771,0.085072
4cr9-boltz,5.761773,0.080963,0.085072
4cr9-crystal,6.392398,0.042248,0.085072
4cr9-gnina-0001,6.7632036,0.110461,0.085072
4cr9-gnina-0002,6.617447,0.132539,0.085072
4cr9-gnina-0003,6.4045525,0.124855,0.085072
4cr9-gnina-0004,6.292883,0.108192,0.085072
4cr9-gnina-0005,7.236311,0.109859,0.085072
4cr9-gnina-0006,6.5434856,0.113147,0.085072
4cr9-gnina-0007,6.761648,0.122048,0.085072
4cr9-gnina-0008,6.6815166,0.109548,0.085072
4cr9-gnina-0009,6.242323,0.124186,0.085072
4cr9-gnina-0010,5.2112036,0.117429,0.085018
4cr9-gnina-0011,7.1916656,0.112573,0.085018
4cr9-gnina-0012,6.435692,0.109826,0.085018
4cr9-gnina-0013,6.1449146,0.127763,0.085018
4cr9-gnina-0014,6.5380154,0.134808,0.085018
4cr9-gnina-0015,6.660038,0.126716,0.085018
4cr9-gnina-0016,5.137497,0.110263,0.085018
4cr9-gnina-0017,6.450326,0.108833,0.085018
4cr9-gnina-0018,6.7980814,0.11136,0.085018
4cr9-gnina-0019,6.5807323,0.142735,0.085018
4cr9-gnina-0020,5.491831,0.11082,0.085018
4cr9-gnina-0021,7.101323,0.118251,0.085018
4cr9-gnina-0022,5.6843853,0.124835,0.085018
4cr9-gnina-0023,5.9178905,0.109661,0.085018
4cr9-gnina-0024,5.4750614,0.122115,0.085018
4cr9-gnina-0025,5.287886,0.125229,0.085018
4cr9-gnina-0026,5.2182436,0.122206,0.085018
4cr9-gnina-0027,6.1764917,0.107818,0.085018
4cr9-gnina-0028,5.335371,0.12156,0.085018
4cr9-gnina-0029,5.572748,0.11847,0.085018
4cr9-gnina-0030,5.80616,0.109389,0.085102
4cr9-gnina-0031,5.7090282,0.119245,0.085102
4cr9-gnina-0032,5.2513933,0.108596,0.085102
4cr9-gnina-0033,5.1647367,0.118285,0.085102
4cr9-gnina-0034,5.9597673,0.132849,0.085102
4cr9-gnina-0035,5.215336,0.124775,0.085102
4cr9-gnina-0036,6.3431196,0.113297,0.085102
4cr9-gnina-0037,5.085284,0.110328,0.085102
4cr9-gnina-0038,5.0409956,0.132215,0.085102
4cr9-gnina-0039,5.439064,0.130338,0.085102
4cr9-gnina-0040,5.4816704,0.119863,0.085102
4cr9-gnina-0041,5.110037,0.138246,0.085102
4cr9-gnina-0042,5.769577,0.132048,0.085102
4cr9-gnina-0043,6.009941,0.130972,0.085102
4cr9-gnina-0044,5.1108513,0.120864,0.085102
4cr9-gnina-0045,5.6371183,0.118498,0.085102
4cr9-gnina-0046,5.757393,0.118404,0.085102
4cr9-gnina-0047,6.7953825,0.118772,0.085102
4cr9-gnina-0048,5.5356464,0.120502,0.085102
4cr9-gnina-0049,5.1870003,0.129197,0.085102
4cr9-gnina-0050,5.2882633,0.129517,0.085003
4cr9-gnina-0051,6.8642826,0.124364,0.085003
4cr9-gnina-0052,5.277913,0.109873,0.085003
4cr9-gnina-0053,5.2782173,0.123506,0.085003
4cr9-gnina-0054,5.311674,0.141462,0.085003
4cr9-gnina-0055,5.5625305,0.11924,0.085003
4cr9-gnina-0056,6.7494802,0.132652,0.085003
4cr9-gnina-0057,5.173622,0.110036,0.085003
4cr9-gnina-0058,5.3145847,0.109097,0.085003
4cr9-gnina-0059,5.23452,0.125599,0.085003
4cr9-gnina-0060,5.554059,0.120272,0.085003
4cr9-gnina-0061,5.2690825,0.135382,0.085003
4cr9-gnina-0062,5.3477907,0.108716,0.085003
4cr9-gnina-0063,5.6860323,0.124709,0.085003
4cr9-gnina-0064,5.2049932,0.123708,0.085003
4cr9-gnina-0065,5.573368,0.110467,0.085003
4cr9-gnina-0066,5.5429773,0.130321,0.085003
4cr9-gnina-0067,5.5031195,0.128854,0.085003
4cr9-gnina-0068,5.432727,0.109705,0.085003
4cr9-gnina-0069,5.792595,0.114,0.085003
4cr9-gnina-0070,5.2568884,0.118914,0.085073
4cr9-gnina-0071,5.5125275,0.118294,0.085073
4cr9-gnina-0072,5.39124,0.119272,0.085073
4cr9-gnina-0073,5.6300344,0.110075,0.085073
4cr9-gnina-0074,5.8414145,0.125006,0.085073
4cr9-gnina-0075,5.3930387,0.110142,0.085073
4cr9-gnina-0076,5.665189,0.113377,0.085073
4cr9-gnina-0077,5.2692666,0.127971,0.085073
4cr9-gnina-0078,5.513157,0.10899,0.085073
4cr9-gnina-0079,5.318943,0.11087,0.085073
4cr9-gnina-0080,4.7591457,0.109029,0.085073
4cr9-gnina-0081,5.3183904,0.117231,0.085073
4cr9-gnina-0082,5.5031347,0.126436,0.085073
4cr9-gnina-0083,5.862176,0.116903,0.085073
4cr9-gnina-0084,5.3745065,0.119758,0.085073
4cr9-gnina-0085,5.655409,0.110389,0.085073
4cr9-gnina-0086,5.583498,0.117956,0.085073
4cr9-gnina-0087,5.2462397,0.109097,0.085073
4cr9-gnina-0088,5.5849237,0.126284,0.085073
4cr9-gnina-0089,5.259424,0.112139,0.085073
4cr9-gnina-0090,4.9084387,0.121982,0.085052
4cr9-gnina-0091,5.5880146,0.130093,0.085052
4cr9-gnina-0092,6.042529,0.125743,0.085052
4cr9-gnina-0093,5.734042,0.118336,0.085052
4cr9-gnina-0094,5.7230005,0.111134,0.085052
4cr9-gnina-0095,5.4544077,0.134618,0.085052
4cr9-gnina-0096,5.5954113,0.118225,0.085052
4cr9-gnina-0097,5.4979324,0.119273,0.085052
4cr9-gnina-0098,5.611844,0.119184,0.085052
4cr9-gnina-0099,4.618863,0.125806,0.085052
4cr9-gnina-0100,5.298904,0.110472,0.085052
4cr9-rosetta-0008,6.5667925,0.117423,0.085052
4cr9-rosetta-0013,6.2126265,0.119177,0.085052
4cr9-rosetta-0038,6.383993,0.133356,0.085052
4cr9-rosetta-0045,6.4977417,0.110319,0.085052
4cr9-rosetta-0052,6.360299,0.117208,0.085052
4cr9-rosetta-0053,7.085453,0.125578,0.085052
4cr9-rosetta-0056,6.8336506,0.109485,0.085052
4cr9-rosetta-0057,6.3702784,0.111094,0.085052
4cr9-rosetta-0064,7.4111185,0.109358,0.085052
4cr9-rosetta-0075,6.4930954,0.108911,0.085063
4cr9-rosetta-0076,6.195738,0.108043,0.085063
4cr9-rosetta-0086,6.366637,0.118392,0.085063
4cr9-rosetta-0090,6.1353445,0.110505,0.085063
4cr9-rosetta-0107,6.176757,0.117777,0.085063
4cr9-rosetta-0125,6.8438253,0.125091,0.085063
4cr9-rosetta-0131,6.4739428,0.108919,0.085063
4cr9-rosetta-0138,6.916814,0.12646,0.085063
4cr9-rosetta-0151,5.9767284,0.117539,0.085063
4cr9-rosetta-0159,6.5069666,0.108495,0.085063
4cr9-rosetta-0162,6.518504,0.108513,0.085063
4cr9-rosetta-0175,6.7495995,0.117992,0.085063
4cr9-rosetta-0186,5.998288,0.122818,0.085063
4cr9-rosetta-0192,5.8899508,0.129391,0.085063
4cr9-rosetta-0197,6.379737,0.126875,0.085063
4cr9-rosetta-0244,7.34286,0.134278,0.085063
4cr9-rosetta-0261,7.164467,0.131414,0.085063
4cr9-rosetta-0267,5.8938627,0.13338,0.085063
4cr9-rosetta-0268,6.058058,0.122188,0.085063
4cr9-rosetta-0308,7.034479,0.108946,0.085063
4cr9-rosetta-0321,6.718692,0.121054,0.085018
4cr9-rosetta-0335,6.8372145,0.109595,0.085018
4cr9-rosetta-0363,7.0305595,0.109198,0.085018
4cr9-rosetta-0364,6.990283,0.108626,0.085018
4cr9-rosetta-0365,7.28386,0.137973,0.085018
4cr9-rosetta-0368,5.8313217,0.117572,0.085018
4cr9-rosetta-0372,6.29132,0.121791,0.085018
4cr9-rosetta-0380,6.5087585,0.126651,0.085018
4cr9-rosetta-0384,6.9949026,0.137384,0.085018
4cr9-rosetta-0396,5.9986506,0.117877,0.085018
4cr9-rosetta-0401,6.3396177,0.108756,0.085018
4cr9-rosetta-0404,6.545413,0.129008,0.085018
4cr9-rosetta-0416,6.5488224,0.111289,0.085018
4cr9-rosetta-0417,5.7760477,0.118836,0.085018
4cr9-rosetta-0419,6.909027,0.1089,0.085018
4cr9-rosetta-0423,7.081357,0.123452,0.085018
4cr9-rosetta-0430,6.2989035,0.125803,0.085018
4cr9-rosetta-0444,6.9245443,0.125266,0.085018
4cr9-rosetta-0463,6.9682703,0.132271,0.085018
4cr9-rosetta-0476,6.6032305,0.109534,0.085018
4cr9-rosetta-0488,6.764575,0.119097,0.085053
4cr9-rosetta-0493,6.293253,0.118524,0.085053
4cr9-rosetta-0520,6.663764,0.108136,0.085053
4cr9-rosetta-0522,6.947486,0.137478,0.085053
4cr9-rosetta-0524,7.3931494,0.122556,0.085053
4cr9-rosetta-0525,6.6733055,0.12098,0.085053
4cr9-rosetta-0527,7.253579,0.109128,0.085053
4cr9-rosetta-0543,7.0207996,0.109249,0.085053
4cr9-rosetta-0547,6.527299,0.117409,0.085053
4cr9-rosetta-0548,7.1207037,0.109684,0.085053
4cr9-rosetta-0562,6.602709,0.130762,0.085053
4cr9-rosetta-0569,6.7136946,0.108388,0.085053
4cr9-rosetta-0574,6.2434206,0.128169,0.085053
4cr9-rosetta-0610,6.567664,0.117795,0.085053
4cr9-rosetta-0613,6.8050594,0.122847,0.085053
4cr9-rosetta-0621,6.8421373,0.110883,0.085053
4cr9-rosetta-0622,6.6131697,0.107479,0.085053
4cr9-rosetta-0624,6.8468914,0.13011,0.085053
4cr9-rosetta-0654,6.6330433,0.127046,0.085053
4cr9-rosetta-0666,7.163745,0.109561,0.085053
4cr9-rosetta-0669,5.51962,0.110329,0.085044
4cr9-rosetta-0672,6.714896,0.107216,0.085044
4cr9-rosetta-0681,6.0695095,0.109127,0.085044
4cr9-rosetta-0694,6.0684376,0.109587,0.085044
4cr9-rosetta-0695,6.978034,0.110323,0.085044
4cr9-rosetta-0710,6.4504585,0.107886,0.085044
4cr9-rosetta-0717,5.893214,0.109157,0.085044
4cr9-rosetta-0721,7.030816,0.111489,0.085044
4cr9-rosetta-0731,6.9972124,0.139208,0.085044
4cr9-rosetta-0732,6.466528,0.108128,0.085044
4cr9-rosetta-0736,6.517914,0.110286,0.085044
4cr9-rosetta-0745,6.1809855,0.126439,0.085044
4cr9-rosetta-0748,7.141782,0.108117,0.085044
4cr9-rosetta-0757,6.561391,0.134448,0.085044
4cr9-rosetta-0767,7.093089,0.12902,0.085044
4cr9-rosetta-0818,6.707527,0.131084,0.085044
4cr9-rosetta-0823,7.0362644,0.126307,0.085044
4cr9-rosetta-0830,6.1909304,0.131573,0.085044
4cr9-rosetta-0882,7.0812054,0.107197,0.085044
4cr9-rosetta-0885,6.985445,0.136502,0.085044
4cr9-rosetta-0888,6.5320425,0.108313,0.085092
4cr9-rosetta-0932,6.755192,0.122511,0.085092
4cr9-rosetta-0935,7.0624323,0.110155,0.085092
4cr9-rosetta-0938,7.1031837,0.111107,0.085092
4cr9-rosetta-0977,6.718999,0.108334,0.085092
4cr9-rosetta-0978,7.4918776,0.130986,0.085092
4cr9-rosetta-0979,6.61687,0.108974,0.085092
4cr9-rosetta-0985,6.165718,0.119282,0.085092
4cr9-rosetta-0987,6.943329,0.12986,0.085092
4cr9-rosetta-0990,7.125024,0.135101,0.085092
4cr9-rosetta-0995,7.043915,0.107394,0.085092
4cra-boltz,7.798072,0.107013,0.085092
4cra-crystal,7.545658,0.048531,0.085092
4cra-gnina-0001,8.222698,0.127035,0.085092
4cra-gnina-0002,7.655177,0.121267,0.085092
4cra-gnina-0003,7.8260527,0.109452,0.085092
4cra-gnina-0004,8.400433,0.134371,0.085092
4cra-gnina-0005,8.111061,0.118506,0.085092
4cra-gnina-0006,8.267005,0.110039,0.085092
4cra-gnina-0007,7.8277597,0.174188,0.085092
4cra-gnina-0008,8.281525,0.110367,0.085035
4cra-gnina-0009,7.5488853,0.110742,0.085035
4cra-gnina-0010,7.992955,0.111734,0.085035
4cra-gnina-0011,8.2107725,0.108904,0.085035
4cra-gnina-0012,7.998394,0.134341,0.085035
4cra-gnina-0013,8.020581,0.125124,0.085035
4cra-gnina-0014,8.359449,0.121005,0.085035
4cra-gnina-0015,8.064235,0.135409,0.085035
4cra-gnina-0016,8.162349,0.108959,0.085035
4cra-gnina-0017,7.9580593,0.12274,0.085035
4cra-gnina-0018,8.043329,0.138452,0.085035
4cra-gnina-0019,7.8158703,0.133671,0.085035
4cra-gnina-0020,8.122541,0.112833,0.085035
4cra-gnina-0021,7.850012,0.122042,0.085035
4cra-gnina-0022,7.768944,0.136004,0.085035
4cra-gnina-0023,7.952323,0.108134,0.085035
4cra-gnina-0024,7.8451967,0.127178,0.085035
4cra-gnina-0025,7.7013016,0.134869,0.085035
4cra-gnina-0026,7.9558544,0.408478,0.085035
4cra-gnina-0027,8.129011,0.110009,0.085035
4cra-gnina-0028,8.006853,0.115909,0.085018
4cra-gnina-0029,8.103299,0.111019,0.085018
4cra-gnina-0030,7.772601,0.119283,0.085018
4cra-gnina-0031,8.129427,0.152985,0.085018
4cra-gnina-0032,7.974695,0.143104,0.085018
4cra-gnina-0033,8.117589,0.130268,0.085018
4cra-gnina-0034,7.886709,0.126141,0.085018
4cra-gnina-0035,7.9595823,0.133593,0.085018
4cra-gnina-0036,7.6765337,0.149273,0.085018
4cra-gnina-0037,8.067942,0.119398,0.085018
4cra-gnina-0038,8.020992,0.118295,0.085018
4cra-gnina-0039,7.7621727,0.109752,0.085018
4cra-gnina-0040,7.8295097,0.139301,0.085018
4cra-gnina-0041,8.164767,0.132139,0.085018
4cra-gnina-0042,7.8936214,0.129013,0.085018
4cra-gnina-0043,7.4176035,0.14006,0.085018
4cra-gnina-0044,8.00463,0.122038,0.085018
4cra-gnina-0045,7.9072847,0.135898,0.085018
4cra-gnina-0046,8.007508,0.122864,0.085018
4cra-gnina-0047,8.390003,0.11144,0.085018
4cra-gnina-0048,7.7448664,0.129717,0.085149
4cra-gnina-0049,7.918765,0.128563,0.085149
4cra-gnina-0050,8.1422205,0.130732,0.085149
4cra-gnina-0051,7.790146,0.120848,0.085149
4cra-gnina-0052,8.061651,0.15223,0.085149
4cra-gnina-0053,7.804986,0.121255,0.085149
4cra-gnina-0054,8.223451,0.118919,0.085149
4cra-gnina-0055,8.025479,0.110842,0.085149
4cra-gnina-0056,8.002538,0.150732,0.085149
4cra-gnina-0057,8.087642,0.133035,0.085149
4cra-gnina-0058,7.8960867,0.122336,0.085149
4cra-gnina-0059,8.316845,0.109975,0.085149
4cra-gnina-0060,8.277178,0.14091,0.085149
4cra-gnina-0061,8.061886,0.12437,0.085149
4cra-gnina-0062,7.5994587,0.12443,0.085149
4cra-gnina-0063,8.25982,0.109041,0.085149
4cra-gnina-0064,7.694936,0.110829,0.085149
4cra-gnina-0065,7.9884367,0.113691,0.085149
4cra-gnina-0066,7.8798113,0.129998,0.085149
4cra-gnina-0067,7.557831,0.137322,0.085149
4cra-gnina-0068,8.001176,0.12824,0.085105
4cra-gnina-0069,8.598309,0.132597,0.085105
4cra-gnina-0070,7.990842,0.112071,0.085105
4cra-gnina-0071,8.034115,0.124301,0.085105
4cra-gnina-0072,8.095324,0.133919,0.085105
4cra-gnina-0073,7.9091682,0.118823,0.085105
4cra-gnina-0074,8.225193,0.128113,0.085105
4cra-gnina-0075,8.268693,0.124937,0.085105
4cra-gnina-0076,7.995085,0.136593,0.085105
4cra-gnina-0077,7.7465334,0.118904,0.085105
4cra-gnina-0078,8.103607,0.118162,0.085105
4cra-gnina-0079,8.284933,0.12418,0.085105
4cra-gnina-0080,7.9944334,0.137031,0.085105
4cra-gnina-0081,7.611967,0.121669,0.085105
4cra-gnina-0082,7.598688,0.133218,0.085105
4cra-gnina-0083,8.003407,0.133023,0.085105
4cra-gnina-0084,8.049747,0.143815,0.085105
4cra-gnina-0085,8.495176,0.111209,0.085105
4cra-gnina-0086,7.7054415,0.13108,0.085105
4cra-gnina-0087,7.449875,0.109967,0.085105
4cra-gnina-0088,8.101193,0.123436,0.085093
4cra-gnina-0089,8.04629,0.128343,0.085093
4cra-gnina-0090,8.459755,0.109806,0.085093
4cra-gnina-0091,7.6950893,0.120663,0.085093
4cra-gnina-0092,7.7449913,0.130156,0.085093
4cra-gnina-0093,8.182443,0.129319,0.085093
4cra-gnina-0094,7.906989,0.151043,0.085093
4cra-gnina-0095,8.076393,0.138642,0.085093
4cra-gnina-0096,7.734639,0.111323,0.085093
4cra-gnina-0097,7.5873566,0.128039,0.085093
4cra-gnina-0098,8.03739,0.141517,0.085093
4cra-gnina-0099,7.7788324,0.111077,0.085093
4cra-gnina-0100,8.166795,0.117841,0.085093
4cra-rosetta-0013,7.393217,0.110267,0.085093
4cra-rosetta-0014,7.6001673,0.112084,0.085093
4cra-rosetta-0020,7.6153183,0.13812,0.085093
4cra-rosetta-0039,7.1587706,0.134475,0.085093
4cra-rosetta-0040,8.141029,0.124588,0.085093
4cra-rosetta-0061,6.89015,0.110545,0.085093
4cra-rosetta-0072,8.111822,0.118842,0.085093
4cra-rosetta-0081,7.5895147,0.130017,0.085079
4cra-rosetta-0092,7.9703417,0.109283,0.085079
4cra-rosetta-0095,8.291327,0.110373,0.085079
4cra-rosetta-0096,7.4759693,0.122715,0.085079
4cra-rosetta-0097,7.354578,0.129865,0.085079
4cra-rosetta-0098,7.6610394,0.118938,0.085079
4cra-rosetta-0101,7.577647,0.132066,0.085079
4cra-rosetta-0120,7.504917,0.119971,0.085079
4cra-rosetta-0175,7.77861,0.111939,0.085079
4cra-rosetta-0183,6.669572,0.131507,0.085079
4cra-rosetta-0191,6.9033995,0.135551,0.085079
4cra-rosetta-0202,6.625683,0.108936,0.085079
4cra-rosetta-0209,7.5919657,0.110559,0.085079
4cra-rosetta-0213,8.034007,0.128987,0.085079
4cra-rosetta-0224,7.7189274,0.113329,0.085079
4cra-rosetta-0225,7.2737093,0.124535,0.085079
4cra-rosetta-0230,7.644965,0.139603,0.085079
4cra-rosetta-0249,8.045615,0.156029,0.085079
4cra-rosetta-0250,8.389219,0.111655,0.085079
4cra-rosetta-0252,8.021867,0.125892,0.085079
4cra-rosetta-0300,7.6290894,0.122655,0.085025
4cra-rosetta-0301,7.321706,0.113213,0.085025
4cra-rosetta-0330,7.840412,0.140513,0.085025
4cra-rosetta-0331,7.2234344,0.154629,0.085025
4cra-rosetta-0335,7.156111,0.109318,0.085025
4cra-rosetta-0340,7.028569,0.110754,0.085025
4cra-rosetta-0344,7.0928373,0.107845,0.085025
4cra-rosetta-0353,7.389964,0.128957,0.085025
4cra-rosetta-0357,7.779023,0.11746,0.085025
4cra-rosetta-0359,6.8390036,0.130852,0.085025
4cra-rosetta-0370,6.6617546,0.13651,0.085025
4cra-rosetta-0408,7.0890284,0.211263,0.085025
4cra-rosetta-0410,7.123172,0.10994,0.085025
4cra-rosetta-0412,8.053093,0.118691,0.085025
4cra-rosetta-0452,8.023677,0.121962,0.085025
4cra-rosetta-0454,7.163002,0.11827,0.085025
4cra-rosetta-0457,7.3089676,0.136291,0.085025
4cra-rosetta-0464,7.4600687,0.128579,0.085025
4cra-rosetta-0474,7.199994,0.149596,0.085025
4cra-rosetta-0478,8.139233,0.161964,0.085025
4cra-rosetta-0480,7.714368,0.133438,0.085041
4cra-rosetta-0504,7.803158,0.112,0.085041
4cra-rosetta-0510,7.0262995,0.140699,0.085041
4cra-rosetta-0514,7.6173286,0.119298,0.085041
4cra-rosetta-0528,7.9399376,0.120033,0.085041
4cra-rosetta-0535,7.3659,0.110794,0.085041
4cra-rosetta-0549,7.5405197,0.110444,0.085041
4cra-rosetta-0570,7.3082857,0.111093,0.085041
4cra-rosetta-0585,6.9263096,0.123162,0.085041
4cra-rosetta-0592,8.119039,0.141473,0.085041
4cra-rosetta-0607,7.517848,0.125381,0.085041
4cra-rosetta-0611,7.581542,0.118049,0.085041
4cra-rosetta-0636,7.813922,0.135877,0.085041
4cra-rosetta-0642,7.568884,0.109571,0.085041
4cra-rosetta-0643,7.520178,0.120427,0.085041
4cra-rosetta-0648,7.059573,0.136728,0.085041
4cra-rosetta-0657,7.5985956,0.110953,0.085041
4cra-rosetta-0673,6.7927876,0.133583,0.085041
4cra-rosetta-0676,8.398014,0.116579,0.085041
4cra-rosetta-0682,7.1445637,0.125152,0.085041
4cra-rosetta-0687,7.4556684,0.132035,0.085058
4cra-rosetta-0696,7.287854,0.122199,0.085058
4cra-rosetta-0699,7.6488304,0.138738,0.085058
4cra-rosetta-0702,6.795477,0.119882,0.085058
4cra-rosetta-0703,8.021815,0.128326,0.085058
4cra-rosetta-0709,7.017887,0.108152,0.085058
4cra-rosetta-0733,7.4073496,0.126369,0.085058
4cra-rosetta-0752,7.9282846,0.126785,0.085058
4cra-rosetta-0757,7.612796,0.107865,0.085058
4cra-rosetta-0760,7.3837023,0.128353,0.085058
4cra-rosetta-0767,7.4721212,0.127079,0.085058
4cra-rosetta-0788,8.185808,0.122246,0.085058
4cra-rosetta-0791,7.1319103,0.139537,0.085058
4cra-rosetta-0806,8.503612,0.119009,0.085058
4cra-rosetta-0809,8.064669,0.125378,0.085058
4cra-rosetta-0810,6.9207125,0.130193,0.085058
4cra-rosetta-0828,6.9783688,0.121281,0.085058
4cra-rosetta-0841,7.5480328,0.169691,0.085058
4cra-rosetta-0853,8.451812,0.130816,0.085058
4cra-rosetta-0858,7.5541897,0.119503,0.085058
4cra-rosetta-0861,7.4796896,0.12263,0.085802
4cra-rosetta-0875,7.0955153,0.133975,0.085802
4cra-rosetta-0918,8.286871,0.135123,0.085802
4cra-rosetta-0938,7.7141485,0.109799,0.085802
4cra-rosetta-0942,7.5470724,0.108987,0.085802
4cra-rosetta-0943,8.967073,0.117467,0.085802
4cra-rosetta-0949,7.5288086,0.130536,0.085802
4cra-rosetta-0955,8.540602,0.1214,0.085802
4cra-rosetta-0963,7.2361355,0.137228,0.085802
4cra-rosetta-0981,7.563179,0.136331,0.085802
4cra-rosetta-0983,8.287271,0.109663,0.085802
4cra-rosetta-0996,7.7617273,0.117619,0.085802
4cra-rosetta-1000,6.8357687,0.144011,0.085802
4crc-boltz,6.9846954,0.103697,0.085802
4crc-crystal,7.577525,0.051559,0.085802
4crc-gnina-0001,8.239915,0.10967,0.085802
4crc-gnina-0002,8.029034,0.128578,0.085802
4crc-gnina-0003,7.943825,0.116847,0.085802
4crc-gnina-0004,7.9175224,0.145901,0.085802
4crc-gnina-0005,8.01515,0.107852,0.085802
4crc-gnina-0006,8.205856,0.108804,0.085212
4crc-gnina-0007,7.913685,0.10887,0.085212
4crc-gnina-0008,8.273816,0.11185,0.085212
4crc-gnina-0009,8.393903,0.121491,0.085212
4crc-gnina-0010,8.138446,0.108942,0.085212
4crc-gnina-0011,8.364593,0.126476,0.085212
4crc-gnina-0012,8.247128,0.129091,0.085212
4crc-gnina-0013,8.315081,0.108598,0.085212
4crc-gnina-0014,7.7577267,0.118457,0.085212
4crc-gnina-0015,8.069798,0.532274,0.085212
4crc-gnina-0016,8.381566,0.130375,0.085212
4crc-gnina-0017,8.514818,0.327462,0.085212
4crc-gnina-0018,8.276296,0.117387,0.085212
4crc-gnina-0019,8.724774,0.107417,0.085212
4crc-gnina-0020,8.19401,0.10949,0.085212
4crc-gnina-0021,8.51449,0.108839,0.085212
4crc-gnina-0022,7.7520437,0.107651,0.085212
4crc-gnina-0023,8.522021,0.109442,0.085212
4crc-gnina-0024,7.9861307,0.107572,0.085212
4crc-gnina-0025,8.423543,0.116335,0.085212
4crc-gnina-0026,8.428871,0.117088,0.085138
4crc-gnina-0027,8.52202,0.133299,0.085138
4crc-gnina-0028,8.358862,0.108944,0.085138
4crc-gnina-0029,8.281881,0.109963,0.085138
4crc-gnina-0030,8.031031,0.117857,0.085138
4crc-gnina-0031,8.021024,0.107911,0.085138
4crc-gnina-0032,8.2101965,0.108042,0.085138
4crc-gnina-0033,8.393378,0.127242,0.085138
4crc-gnina-0034,8.035088,0.107468,0.085138
4crc-gnina-0035,8.190642,0.123238,0.085138
4crc-gnina-0036,8.201099,0.106678,0.085138
4crc-gnina-0037,8.406692,0.111701,0.085138
4crc-gnina-0038,8.368959,0.118305,0.085138
4crc-gnina-0039,8.502201,0.11726,0.085138
4crc-gnina-0040,7.892068,0.109556,0.085138
4crc-gnina-0041,7.9636602,0.107495,0.085138
4crc-gnina-0042,8.064933,0.118356,0.085138
4crc-gnina-0043,8.449132,0.108444,0.085138
4crc-gnina-0044,7.841279,0.110101,0.085138
4crc-gnina-0045,7.783306,0.108675,0.085138
4crc-gnina-0046,8.002369,0.116679,0.08505
4crc-gnina-0047,7.7975225,0.111999,0.08505
4crc-gnina-0048,8.020888,0.115816,0.08505
4crc-gnina-0049,8.0114155,0.120951,0.08505
4crc-gnina-0050,8.265611,0.108827,0.08505
4crc-gnina-0051,7.6079826,0.107732,0.08505
4crc-gnina-0052,8.236943,0.107726,0.08505
4crc-gnina-0053,7.6913443,0.109527,0.08505
4crc-gnina-0054,8.400847,0.128224,0.08505
4crc-gnina-0055,8.190333,0.142343,0.08505
4crc-gnina-0056,8.158971,0.133947,0.08505
4crc-gnina-0057,7.5203133,0.13592,0.08505
4crc-gnina-0058,8.15454,0.106982,0.08505
4crc-gnina-0059,7.500271,0.10718,0.08505
4crc-gnina-0060,8.228247,0.108417,0.08505
4crc-gnina-0061,7.5848303,0.107841,0.08505
4crc-gnina-0062,8.12895,0.116382,0.08505
4crc-gnina-0063,7.9650974,0.109167,0.08505
4crc-gnina-0064,8.047158,0.108833,0.08505
4crc-gnina-0065,7.867673,0.108413,0.08505
4crc-gnina-0066,7.6290846,0.129906,0.085017
4crc-gnina-0067,7.7403145,0.107336,0.085017
4crc-gnina-0068,8.050926,0.107883,0.085017
4crc-gnina-0069,8.033458,0.108909,0.085017
4crc-gnina-0070,7.952383,0.116632,0.085017
4crc-gnina-0071,8.05632,0.13373,0.085017
4crc-gnina-0072,7.908046,0.116519,0.085017
4crc-gnina-0073,7.939458,0.1077,0.085017
4crc-gnina-0074,8.397485,0.107114,0.085017
4crc-gnina-0075,7.9872046,0.198505,0.085017
4crc-gnina-0076,7.304263,0.117417,0.085017
4crc-gnina-0077,7.9049177,0.107748,0.085017
4crc-gnina-0078,8.276029,0.107673,0.085017
4crc-gnina-0079,7.4292107,0.124729,0.085017
4crc-gnina-0080,7.5623865,0.107013,0.085017
4crc-gnina-0081,7.99452,0.107187,0.085017
4crc-gnina-0082,7.864876,0.118076,0.085017
4crc-gnina-0083,7.9032335,0.107914,0.085017
4crc-gnina-0084,8.241582,0.117189,0.085017
4crc-gnina-0085,7.251564,0.132371,0.085017
4crc-gnina-0086,8.465391,0.109636,0.085092
4crc-gnina-0087,7.6124954,0.128175,0.085092
4crc-gnina-0088,8.12785,0.10728,0.085092
4crc-gnina-0089,8.2126665,0.107745,0.085092
4crc-gnina-0090,8.090764,0.116884,0.085092
4crc-gnina-0091,7.681362,0.117823,0.085092
4crc-gnina-0092,7.719289,0.125085,0.085092
4crc-gnina-0093,7.909644,0.123238,0.085092
4crc-gnina-0094,8.176079,0.110021,0.085092
4crc-gnina-0095,7.740445,0.121678,0.085092
4crc-gnina-0096,7.913083,0.12453,0.085092
4crc-gnina-0097,7.9607534,0.10905,0.085092
4crc-gnina-0098,7.745575,0.108068,0.085092
4crc-gnina-0099,7.9596205,0.116484,0.085092
4crc-gnina-0100,7.693613,0.110095,0.085092
4crc-rosetta-0028,7.3524895,0.107264,0.085092
4crc-rosetta-0037,7.5639124,0.109348,0.085092
4crc-rosetta-0042,7.981036,0.107295,0.085092
4crc-rosetta-0043,7.443386,0.116202,0.085092
4crc-rosetta-0065,7.3667917,0.106874,0.085092
4crc-rosetta-0066,6.9603834,0.132564,0.085067
